seriesuid,width,height,slice,vcoordX,vcoordY,vcoordZ
631128,394,394,284,226.0,346.0,247.0
631128,394,394,284,283.0,99.0,89.0
631128,394,394,284,358.0,161.0,104.00000000000013
631128,394,394,284,360.0,161.0,105.00000000000013
631128,394,394,284,362.0,221.0,245.0
640263,350,350,240,225.0,167.99999999999997,42.0
640263,350,350,240,225.0,223.0,32.0
640263,350,350,240,301.0,106.0,43.0
640263,350,350,240,290.0,91.0,97.0
640263,350,350,240,281.0,154.99999999999997,35.0
640263,350,350,240,288.0,166.99999999999997,32.0
640263,350,350,240,306.0,107.0,44.0
640263,350,350,240,312.0,107.0,93.0
640263,350,350,240,318.0,158.99999999999997,40.0
689057,377,377,320,44.00000000000003,160.0,285.0
689057,377,377,320,95.00000000000004,231.0,97.0
689057,377,377,320,98.00000000000004,215.0,162.0
689057,377,377,320,108.00000000000004,229.0,288.0
689057,377,377,320,174.00000000000003,163.0,231.0
689057,377,377,320,157.00000000000003,165.0,288.0
689057,377,377,320,168.00000000000003,303.0,232.0
689057,377,377,320,220.00000000000003,165.0,37.0
689057,377,377,320,231.00000000000003,172.0,34.0
689057,377,377,320,217.00000000000003,153.0,235.0
689057,377,377,320,223.00000000000003,163.0,220.0
689057,377,377,320,216.00000000000003,168.0,288.0
689057,377,377,320,226.00000000000003,223.0,95.0
689057,377,377,320,233.00000000000003,224.0,157.0
689057,377,377,320,235.00000000000003,231.0,213.0
689057,377,377,320,216.00000000000003,328.0,277.0
689057,377,377,320,290.0,90.0,99.0
689057,377,377,320,293.0,167.0,33.0
689057,377,377,320,289.0,157.0,95.0
689057,377,377,320,285.0,156.0,83.0
689057,377,377,320,297.0,152.0,277.0
689057,377,377,320,287.0,225.0,98.0
689057,377,377,320,284.0,221.0,151.0
689057,377,377,320,277.0,215.0,227.0
689057,377,377,320,345.0,162.0,160.0
689057,377,377,320,337.0,169.0,224.0
507855,345,345,318,34.0,161.0,32.0
507855,345,345,318,35.0,161.0,98.0
507855,345,345,318,33.0,217.0,38.0
655396,306,306,255,44.0,106.0,99.99999999999987
655396,306,306,255,158.0,93.0,44.0
655396,306,306,255,150.0,271.0,45.0
655396,306,306,255,149.0,269.0,32.0
655396,306,306,255,165.0,268.0,32.0
655396,306,306,255,166.0,270.0,45.0
655396,306,306,255,217.0,229.0,38.0
655396,306,306,255,265.0,106.0,95.99999999999987
394430,293,293,330,39.0,111.0,84.0
394430,293,293,330,261.0,228.0,291.0
394430,293,293,330,261.0,227.0,296.0
702551,382,382,282,350.0,348.0,93.99999999999996
702551,382,382,282,350.0,348.0,156.99999999999997
702551,382,382,282,350.0,348.0,219.0
702551,382,382,282,350.0,347.0,243.0
637299,380,380,300,161.0,342.0,268.0
637299,380,380,300,227.0,229.0,218.0
637299,380,380,300,227.0,289.0,231.0
637299,380,380,300,213.0,342.0,268.0
631688,396,396,296,218.0,291.0,264.0
678772,360,360,315,32.0,293.0,232.0
678772,360,360,315,161.0,317.0,155.0
678772,360,360,315,162.0,322.0,226.0
678772,360,360,315,222.0,319.0,228.0
688886,350,350,315,41.0,171.0,275.0
688886,350,350,315,101.0,233.0,34.0
688886,350,350,315,96.0,232.0,90.0
688886,350,350,315,153.0,100.0,32.0
688886,350,350,315,158.0,318.0,271.0
688886,350,350,315,218.0,156.0,32.0
688886,350,350,315,216.0,165.0,87.0
688886,350,350,315,220.0,234.0,39.0
688886,350,350,315,274.0,107.0,32.0
688886,350,350,315,289.0,158.0,99.0
688886,350,350,315,287.0,164.0,162.0
688886,350,350,315,288.0,223.0,32.0
688886,350,350,315,292.0,300.0,283.0
688886,350,350,315,285.0,304.0,283.0
688886,350,350,315,314.0,171.0,276.0
688886,350,350,315,318.0,217.0,37.0
688886,350,350,315,318.0,215.0,263.0
688886,350,350,315,309.0,295.0,283.0
522158,390,390,268,32.0,168.0,150.0
522158,390,390,268,32.0,166.0,166.0
522158,390,390,268,96.0,105.0,102.0
522158,390,390,268,100.0,93.0,91.0
522158,390,390,268,99.0,156.0,88.0
522158,390,390,268,96.0,163.0,154.0
522158,390,390,268,93.0,234.0,40.0
522158,390,390,268,94.0,236.0,236.0
522158,390,390,268,160.0,37.0,105.0
522158,390,390,268,167.0,96.0,163.0
522158,390,390,268,156.0,164.0,225.0
522158,390,390,268,156.0,165.0,228.0
522158,390,390,268,150.0,236.0,36.0
522158,390,390,268,168.0,224.0,164.0
522158,390,390,268,163.0,343.0,215.0
522158,390,390,268,164.0,344.0,214.0
522158,390,390,268,232.0,94.0,213.0
522158,390,390,268,229.0,101.0,229.0
522158,390,390,268,238.0,105.0,219.0
522158,390,390,268,230.0,101.0,229.0
522158,390,390,268,229.0,91.0,214.0
522158,390,390,268,238.0,105.0,219.0
522158,390,390,268,218.0,162.0,223.0
522158,390,390,268,222.0,163.0,231.0
522158,390,390,268,220.0,285.0,220.0
522158,390,390,268,220.0,340.0,218.0
522158,390,390,268,220.0,341.0,217.0
522158,390,390,268,344.0,159.0,214.0
655512,350,350,360,94.0,233.0,38.0
655512,350,350,360,227.0,161.0,32.0
655512,350,350,360,236.0,228.0,41.0
655512,350,350,360,287.0,153.0,39.0
655512,350,350,360,292.0,157.0,89.0
655512,350,350,360,288.0,163.0,290.0
655512,350,350,360,291.0,169.0,319.0
655512,350,350,360,281.0,211.0,42.0
655512,350,350,360,308.0,283.0,290.0
655512,350,350,360,308.0,283.0,323.0
655493,350,350,240,39.000000000000036,231.0,197.0
630152,350,350,290,318.0,151.0,247.0
655588,389,389,300,161.00000000000003,101.0,32.0
655588,389,389,300,159.00000000000003,96.0,102.0
655588,389,389,300,154.00000000000003,220.0,90.0
655588,389,389,300,163.00000000000003,338.0,219.0
655588,389,389,300,162.00000000000003,340.0,216.0
655588,389,389,300,227.00000000000003,106.0,34.0
655588,389,389,300,209.00000000000003,164.0,32.0
655588,389,389,300,223.00000000000003,161.0,38.0
655588,389,389,300,218.00000000000003,338.0,222.0
655588,389,389,300,218.00000000000003,339.0,220.0
655588,389,389,300,282.0,110.0,35.0
655588,389,389,300,293.0,101.0,32.0
655588,389,389,300,290.0,88.0,103.0
655588,389,389,300,293.0,108.0,86.0
655588,389,389,300,288.0,163.0,32.0
655588,389,389,300,287.0,225.0,95.0
655588,389,389,300,344.0,170.0,216.0
655588,389,389,300,357.0,168.0,158.0
631252,350,350,330,32.000000000000036,165.0,275.0
631252,350,350,330,100.00000000000004,95.0,102.0
631252,350,350,330,91.00000000000004,226.0,107.0
631252,350,350,330,99.00000000000004,221.0,169.0
631252,350,350,330,105.00000000000004,231.0,148.0
631252,350,350,330,90.00000000000004,233.0,293.0
631252,350,350,330,92.00000000000004,233.0,293.0
631252,350,350,330,96.00000000000004,284.0,281.0
631252,350,350,330,100.00000000000004,275.0,298.0
631252,350,350,330,165.00000000000003,100.0,296.0
631252,350,350,330,164.00000000000003,101.0,298.0
631252,350,350,330,165.00000000000003,164.0,219.0
631252,350,350,330,175.00000000000003,167.0,280.0
631252,350,350,330,157.00000000000003,163.0,288.0
631252,350,350,330,162.00000000000003,169.0,298.0
631252,350,350,330,162.00000000000003,290.0,222.0
631252,350,350,330,159.00000000000003,276.0,212.0
631252,350,350,330,159.00000000000003,289.0,283.0
631252,350,350,330,158.00000000000003,287.0,287.0
631252,350,350,330,159.00000000000003,317.0,290.0
631252,350,350,330,158.00000000000003,312.0,298.0
631252,350,350,330,207.00000000000003,166.0,232.0
631252,350,350,330,223.00000000000003,284.0,92.0
631252,350,350,330,224.00000000000003,285.0,163.0
631252,350,350,330,226.00000000000003,289.0,220.0
631252,350,350,330,231.00000000000003,287.0,285.0
631252,350,350,330,233.00000000000003,285.0,288.0
631252,350,350,330,216.00000000000003,315.0,290.0
631252,350,350,330,218.00000000000003,312.0,298.0
631252,350,350,330,289.0,289.0,285.0
631252,350,350,330,286.0,287.0,288.0
631252,350,350,330,318.0,165.0,285.0
631252,350,350,330,318.0,169.0,287.0
631252,350,350,330,313.0,283.0,285.0
631252,350,350,330,313.0,280.0,288.0
696391,350,350,265,288.0,312.0,220.0
696479,350,350,305,44.0,102.0,32.0
696479,350,350,305,32.0,159.0,95.0
696479,350,350,305,32.0,148.0,214.0
696479,350,350,305,44.0,147.0,258.0
696479,350,350,305,33.0,220.0,36.0
696479,350,350,305,90.0,87.0,98.0
696479,350,350,305,150.0,32.0,32.0
696479,350,350,305,230.0,79.0,32.0
696479,350,350,305,281.0,90.0,32.0
696479,350,350,305,318.0,160.0,222.0
682280,384,384,305,40.000000000000036,286.0,266.0
682280,384,384,305,101.00000000000004,293.0,32.0
682280,384,384,305,103.00000000000004,297.0,265.0
682280,384,384,305,168.00000000000003,343.0,266.0
682280,384,384,305,220.00000000000003,341.0,270.0
682280,384,384,305,348.0,287.0,271.0
372305,422,422,295,97.0,95.0,32.0
372305,422,422,295,88.0,229.0,32.0
372305,422,422,295,157.0,149.0,32.0
372305,422,422,295,168.0,231.0,32.0
372305,422,422,295,239.0,348.0,263.0
372305,422,422,295,239.0,358.0,253.0
372305,422,422,295,349.0,228.0,254.0
342738,350,350,250,32.000000000000036,316.0,218.0
630042,323,323,280,235.0,83.0,84.0
630042,323,323,280,282.0,153.0,150.0
630042,323,323,280,282.0,153.0,150.0
689900,350,350,270,36.999999999999964,167.0,232.0
689900,350,350,270,36.999999999999964,168.0,236.0
689900,350,350,270,35.0,281.0,233.0
689900,350,350,270,34.0,284.0,237.0
689900,350,350,270,89.0,233.0,106.0
689900,350,350,270,95.0,225.0,166.0
689900,350,350,270,99.0,302.0,238.0
689900,350,350,270,172.0,155.0,237.0
689900,350,350,270,171.0,281.0,238.0
689900,350,350,270,149.0,318.0,238.0
689900,350,350,270,222.0,313.0,229.0
689900,350,350,270,226.0,305.0,238.0
689900,350,350,270,222.0,313.0,229.0
689900,350,350,270,291.0,162.0,231.0
689900,350,350,270,292.0,293.0,233.0
689900,350,350,270,293.0,292.0,232.0
689900,350,350,270,282.0,304.0,227.0
689900,350,350,270,317.0,285.0,230.0
689900,350,350,270,318.0,282.0,230.0
686530,350,350,300,32.0,283.0,225.0
686530,350,350,300,101.0,282.0,268.0
686530,350,350,300,166.0,295.0,260.0
686530,350,350,300,166.0,283.0,268.0
686530,350,350,300,154.0,318.0,228.0
686530,350,350,300,212.0,318.0,234.0
686530,350,350,300,220.0,314.0,214.0
686530,350,350,300,226.0,305.0,219.0
686530,350,350,300,221.0,310.0,257.0
686530,350,350,300,280.0,170.0,268.0
686530,350,350,300,282.0,162.0,267.0
686530,350,350,300,292.0,159.0,262.0
686530,350,350,300,280.0,280.0,268.0
686530,350,350,300,286.0,304.0,212.0
686530,350,350,300,318.0,153.0,221.0
686530,350,350,300,316.0,282.0,264.0
697372,381,381,336,44.0,164.0,283.0
697372,381,381,336,112.0,162.0,41.0
697372,381,381,336,103.0,156.0,87.0
697372,381,381,336,94.0,220.0,38.0
697372,381,381,336,106.0,216.0,38.0
697372,381,381,336,152.0,218.0,33.0
697372,381,381,336,234.0,150.0,32.0
697372,381,381,336,231.0,221.0,34.0
697372,381,381,336,290.0,109.0,32.0
697372,381,381,336,282.0,220.0,32.0
697372,381,381,336,286.0,288.0,288.0
697372,381,381,336,277.0,288.0,304.0
697372,381,381,336,286.0,288.0,295.0
697372,381,381,336,346.0,162.0,229.0
697372,381,381,336,346.0,148.0,297.0
697372,381,381,336,347.0,161.0,297.0
697372,381,381,336,349.0,158.0,294.0
697372,381,381,336,346.0,148.0,296.0
697372,381,381,336,347.0,144.0,304.0
697372,381,381,336,349.0,158.0,295.0
697372,381,381,336,349.0,149.0,304.0
697372,381,381,336,341.0,300.0,89.0
697372,381,381,336,341.0,299.0,153.0
697372,381,381,336,341.0,299.0,217.0
631196,364,364,295,104.0,95.0,152.0
631196,364,364,295,223.0,106.0,36.0
631196,364,364,295,229.0,90.0,35.0
631196,364,364,295,292.0,104.0,32.0
631196,364,364,295,283.0,164.0,32.0
655537,349,349,340,42.0,168.0,285.00000000000006
655537,349,349,340,34.0,225.0,164.00000000000006
686560,350,350,305,82.99999999999999,214.0,37.0
686560,350,350,305,99.0,217.0,33.0
686560,350,350,305,166.0,96.0,32.0
686560,350,350,305,173.0,105.0,32.0
686560,350,350,305,164.0,99.0,95.0
686560,350,350,305,150.0,214.0,32.0
686560,350,350,305,163.0,285.0,265.0
686560,350,350,305,147.0,308.0,267.0
686560,350,350,305,224.0,159.0,90.0
686560,350,350,305,219.0,149.0,154.0
686560,350,350,305,222.0,223.0,38.0
686560,350,350,305,216.0,218.0,93.0
686560,350,350,305,232.0,228.0,90.0
686560,350,350,305,232.0,217.0,87.0
686560,350,350,305,235.0,221.0,100.0
686560,350,350,305,230.0,218.0,157.0
686560,350,350,305,219.0,285.0,263.0
686560,350,350,305,284.0,95.0,88.0
686560,350,350,305,277.0,159.0,265.0
686560,350,350,305,290.0,166.0,260.0
686560,350,350,305,310.0,153.0,32.0
686560,350,350,305,309.0,159.0,95.0
686560,350,350,305,309.0,168.0,161.0
686560,350,350,305,318.0,158.0,158.0
686560,350,350,305,306.0,159.0,214.0
686560,350,350,305,318.0,147.0,219.0
686560,350,350,305,318.0,146.0,262.0
639049,350,350,280,32.0,164.0,32.0
639049,350,350,280,106.0,85.0,217.0
639049,350,350,280,289.0,318.0,248.0
647561,350,350,305,32.0,223.0,212.0
647561,350,350,305,101.0,159.0,98.0
647561,350,350,305,90.0,295.0,263.0
647561,350,350,305,159.0,286.0,158.0
647561,350,350,305,162.0,318.0,164.0
647561,350,350,305,151.0,315.0,273.0
647561,350,350,305,212.0,288.0,155.0
647561,350,350,305,226.0,296.0,265.0
647561,350,350,305,286.0,291.0,267.0
647561,350,350,305,309.0,284.0,267.0
701540,350,350,230,98.0,232.0,42.0
701540,350,350,230,105.0,223.0,89.0
671804,350,350,270,82.0,110.0,104.0
671804,350,350,270,102.0,107.0,101.0
671804,350,350,270,107.0,91.0,104.0
671804,350,350,270,109.0,90.0,92.0
671804,350,350,270,94.0,157.0,96.0
671804,350,350,270,104.0,237.0,32.0
406324,343,343,296,100.0,311.0,157.0
406324,343,343,296,99.0,311.0,220.0
406324,343,343,296,92.0,305.0,264.0
406324,343,343,296,97.0,309.0,264.0
406324,343,343,296,159.0,86.0,32.0
406324,343,343,296,158.0,299.0,264.0
406324,343,343,296,220.0,105.0,225.0
406324,343,343,296,230.0,88.0,221.0
406324,343,343,296,231.0,164.0,255.0
406324,343,343,296,277.0,163.0,234.0
406324,343,343,296,295.0,155.0,259.0
406324,343,343,296,283.0,294.0,255.0
406324,343,343,296,306.0,99.0,155.0
406324,343,343,296,309.0,165.0,263.0
406324,343,343,296,311.0,209.0,253.0
406324,343,343,296,311.0,217.0,254.0
696537,317,317,340,32.0,231.0,282.99999999999994
405192,400,400,300,38.0,293.0,263.0
405192,400,400,300,90.99999999999996,218.0,268.0
405192,400,400,300,99.0,342.0,268.0
405192,400,400,300,165.0,88.0,93.0
405192,400,400,300,157.0,345.0,268.0
405192,400,400,300,237.0,100.0,32.0
405192,400,400,300,235.0,228.0,32.0
405192,400,400,300,229.0,228.0,95.0
405192,400,400,300,226.0,366.0,268.0
405192,400,400,300,287.0,84.0,32.0
405192,400,400,300,291.0,97.0,32.0
405192,400,400,300,290.0,94.0,102.0
405192,400,400,300,295.0,231.0,92.0
405192,400,400,300,287.0,346.0,268.0
405192,400,400,300,349.0,226.0,215.0
405192,400,400,300,351.0,226.0,264.0
405192,400,400,300,364.0,222.0,215.0
405192,400,400,300,361.0,213.0,262.0
405192,400,400,300,367.0,221.0,268.0
656115,350,350,300,41.0,157.0,233.0
656115,350,350,300,32.0,146.0,257.0
656115,350,350,300,45.0,161.0,259.0
656115,350,350,300,103.0,223.0,32.0
656115,350,350,300,96.0,221.0,105.0
656115,350,350,300,93.0,225.0,267.0
656115,350,350,300,159.0,161.0,226.0
656115,350,350,300,167.0,155.0,268.0
656115,350,350,300,166.0,285.0,257.0
656115,350,350,300,232.0,85.0,33.0
656115,350,350,300,218.0,155.0,268.0
503281,346,346,330,96.0,314.0,224.0
326798,390,390,376,32.0,218.0,170.0
326798,390,390,376,32.0,230.0,344.0
326798,390,390,376,32.0,217.0,333.0
326798,390,390,376,96.0,160.0,92.0
326798,390,390,376,97.0,288.0,344.0
326798,390,390,376,159.0,217.0,333.0
326798,390,390,376,157.0,283.0,343.0
326798,390,390,376,290.0,287.0,344.0
326798,390,390,376,285.0,341.0,281.0
326798,390,390,376,285.0,340.0,343.0
326798,390,390,376,358.0,217.0,211.0
326798,390,390,376,356.0,296.0,158.0
326798,390,390,376,354.0,297.0,223.0
326798,390,390,376,358.0,217.0,211.0
326798,390,390,376,357.0,294.0,32.0
326798,390,390,376,356.0,294.0,95.0
326798,390,390,376,356.0,295.0,159.0
326798,390,390,376,356.0,296.0,223.0
326798,390,390,376,357.0,295.0,288.0
326798,390,390,376,358.0,275.0,338.0
656352,350,350,325,31.999999999999986,214.0,293.0
656352,350,350,325,31.999999999999986,212.0,288.0
656352,350,350,325,31.999999999999986,215.0,293.0
656352,350,350,325,31.999999999999986,228.0,293.0
656352,350,350,325,31.999999999999986,211.0,289.0
656352,350,350,325,317.0,162.0,287.0
656352,350,350,325,317.0,162.0,290.0
689704,350,350,285,42.0,164.0,218.0
689704,350,350,285,43.0,169.0,233.0
689704,350,350,285,42.0,165.0,243.0
689704,350,350,285,170.0,160.0,247.0
689704,350,350,285,147.0,300.0,233.0
689704,350,350,285,150.0,307.0,224.0
649546,349,349,294,50.0,160.0,95.0
649546,349,349,294,39.0,161.0,152.0
649546,349,349,294,87.0,95.0,32.0
649546,349,349,294,100.0,92.0,40.0
649546,349,349,294,223.0,155.0,101.0
649546,349,349,294,222.0,220.0,32.0
649546,349,349,294,284.0,43.0,104.0
649546,349,349,294,281.0,91.0,36.0
649546,349,349,294,283.0,100.0,93.0
649546,349,349,294,295.0,108.0,149.0
649546,349,349,294,282.0,97.0,213.0
649546,349,349,294,287.0,158.0,92.0
649546,349,349,294,288.0,151.0,215.0
649546,349,349,294,305.0,168.0,146.0
493089,320,320,255,94.0,104.0,86.0
493089,320,320,255,101.0,82.0,91.0
493089,320,320,255,93.0,216.0,32.0
493089,320,320,255,107.0,221.0,32.0
493089,320,320,255,227.0,84.0,32.0
493089,320,320,255,221.0,166.0,40.0
493089,320,320,255,228.0,217.0,32.0
631115,350,350,285,148.0,80.0,97.0
522179,350,350,379,35.0,217.0,90.0
522179,350,350,379,104.0,318.0,99.0
522179,350,350,379,105.0,318.0,347.0
522179,350,350,379,167.0,318.0,151.0
522179,350,350,379,228.0,318.0,347.0
522179,350,350,379,293.0,97.0,33.0
522179,350,350,379,298.0,110.0,87.0
522179,350,350,379,293.0,149.0,341.0
522179,350,350,379,311.0,162.0,36.0
522179,350,350,379,313.0,214.0,32.0
522179,350,350,379,303.0,217.0,159.0
522179,350,350,379,318.0,216.0,166.0
522179,350,350,379,318.0,223.0,344.0
670099,350,350,315,107.0,235.0,168.0
639476,363,363,365,98.00000000000004,155.0,97.0
639476,363,363,365,101.00000000000004,278.0,32.0
639476,363,363,365,105.00000000000004,284.0,90.0
639476,363,363,365,153.00000000000003,331.0,292.0
639476,363,363,365,156.00000000000003,331.0,299.0
639476,363,363,365,154.00000000000003,322.0,330.0
639476,363,363,365,220.00000000000003,168.0,96.0
639476,363,363,365,227.00000000000003,288.0,32.0
639476,363,363,365,285.0,158.0,32.0
639476,363,363,365,289.0,158.0,95.0
639476,363,363,365,302.0,229.0,42.0
639476,363,363,365,331.0,167.0,32.0
639476,363,363,365,331.0,157.0,101.0
639476,363,363,365,329.0,217.0,32.0
639476,363,363,365,331.0,220.0,37.0
677895,350,350,300,40.99999999999999,167.0,266.0
677895,350,350,300,34.999999999999986,284.0,259.0
677895,350,350,300,166.0,286.0,165.0
677895,350,350,300,163.0,318.0,163.0
677895,350,350,300,285.0,283.0,264.0
656915,430,430,345,32.0,357.0,32.0
656915,430,430,345,32.0,358.0,96.0
656915,430,430,345,32.0,358.0,160.0
656915,430,430,345,32.0,357.0,224.0
656915,430,430,345,32.0,357.0,287.0
656915,430,430,345,32.0,357.0,312.0
656915,430,430,345,398.0,363.0,89.0
656915,430,430,345,398.0,362.0,153.0
656915,430,430,345,398.0,362.0,222.0
656915,430,430,345,398.0,362.0,286.0
656915,430,430,345,398.0,362.0,312.0
683457,311,311,320,159.0,86.0,171.0
688455,332,332,340,39.000000000000014,226.0,171.0
688455,332,332,340,99.0,230.0,32.0
688455,332,332,340,98.0,232.0,229.0
688455,332,332,340,94.0,217.0,291.0
688455,332,332,340,102.0,232.0,282.0
688455,332,332,340,102.0,288.0,308.0
688455,332,332,340,98.0,290.0,308.0
688455,332,332,340,102.0,300.0,308.0
688455,332,332,340,162.0,163.0,282.0
688455,332,332,340,158.0,226.0,101.0
688455,332,332,340,165.0,226.0,108.0
688455,332,332,340,167.0,221.0,78.0
688455,332,332,340,162.0,227.0,166.0
688455,332,332,340,162.0,280.0,308.0
688455,332,332,340,161.0,300.0,308.0
688455,332,332,340,161.0,300.0,169.0
688455,332,332,340,161.0,300.0,308.0
688455,332,332,340,231.0,92.0,35.0
688455,332,332,340,232.0,155.0,288.0
688455,332,332,340,227.0,231.0,35.0
688455,332,332,340,222.0,237.0,104.0
688455,332,332,340,229.0,229.0,89.0
688455,332,332,340,221.0,231.0,288.0
688455,332,332,340,220.0,219.0,308.0
688455,332,332,340,293.0,217.0,168.0
688455,332,332,340,283.0,279.0,308.0
688455,332,332,340,300.0,159.0,153.0
688455,332,332,340,294.0,217.0,168.0
672082,350,350,228,93.0,225.0,32.0
672082,350,350,228,215.0,107.0,32.0
672082,350,350,228,215.0,96.0,32.0
672082,350,350,228,281.0,148.99999999999997,32.0
672082,350,350,228,287.0,165.99999999999997,37.0
657514,351,351,390,40.0,159.0,32.0
656778,333,333,290,234.0,239.0,32.0
656778,333,333,290,231.0,229.0,87.0
656778,333,333,290,236.0,227.0,96.0
656778,333,333,290,290.0,218.0,32.0
656778,333,333,290,300.0,170.0,155.0
656778,333,333,290,301.0,218.0,87.0
686405,350,350,335,291.0,163.0,303.0
686405,350,350,335,310.0,107.0,303.0
696818,386,386,310,34.000000000000036,223.0,273.0
696818,386,386,310,32.000000000000036,290.0,278.0
696818,386,386,310,32.000000000000036,354.0,32.0
696818,386,386,310,32.000000000000036,354.0,90.0
696818,386,386,310,35.000000000000036,354.0,166.0
696818,386,386,310,35.000000000000036,354.0,229.0
696818,386,386,310,34.000000000000036,354.0,32.0
696818,386,386,310,32.000000000000036,354.0,92.0
696818,386,386,310,33.000000000000036,354.0,166.0
696818,386,386,310,35.000000000000036,354.0,229.0
696818,386,386,310,107.00000000000004,167.0,89.0
696818,386,386,310,90.00000000000004,216.0,156.0
696818,386,386,310,96.00000000000004,292.0,94.0
696818,386,386,310,97.00000000000004,289.0,160.0
696818,386,386,310,230.00000000000003,104.0,97.0
696818,386,386,310,288.0,158.0,88.0
696818,386,386,310,350.0,223.0,38.0
696818,386,386,310,354.0,229.0,32.0
696818,386,386,310,354.0,224.0,98.0
696818,386,386,310,354.0,221.0,274.0
696818,386,386,310,353.0,287.0,94.0
696818,386,386,310,344.0,287.0,278.0
696818,386,386,310,354.0,292.0,273.0
696818,386,386,310,354.0,354.0,33.0
696818,386,386,310,354.0,353.0,95.0
696818,386,386,310,354.0,354.0,155.0
696818,386,386,310,354.0,353.0,272.0
696818,386,386,310,354.0,354.0,35.0
696818,386,386,310,354.0,353.0,96.0
696818,386,386,310,354.0,354.0,154.0
696818,386,386,310,354.0,353.0,271.0
696818,386,386,310,351.0,223.0,32.0
696818,386,386,310,350.0,216.0,32.0
696818,386,386,310,354.0,223.0,99.0
696818,386,386,310,354.0,221.0,275.0
696818,386,386,310,354.0,278.0,154.0
696818,386,386,310,344.0,287.0,278.0
696818,386,386,310,354.0,293.0,273.0
696818,386,386,310,354.0,354.0,33.0
696818,386,386,310,354.0,353.0,95.0
696818,386,386,310,354.0,354.0,154.0
696818,386,386,310,354.0,354.0,272.0
696818,386,386,310,354.0,354.0,36.0
696818,386,386,310,354.0,353.0,97.0
696818,386,386,310,354.0,354.0,153.0
696818,386,386,310,354.0,353.0,272.0
635202,367,367,315,45.0,169.0,226.0
635202,367,367,315,38.0,156.0,273.0
635202,367,367,315,160.0,32.0,41.0
635202,367,367,315,154.0,32.0,90.0
635202,367,367,315,161.0,93.0,32.0
635202,367,367,315,171.0,331.0,278.0
635202,367,367,315,172.0,329.0,283.0
635202,367,367,315,219.0,92.0,33.0
635202,367,367,315,222.0,330.0,283.0
635202,367,367,315,283.0,36.0,32.0
635202,367,367,315,287.0,100.0,95.0
635202,367,367,315,278.0,212.0,34.0
635202,367,367,315,335.0,210.0,153.0
688381,350,350,205,32.0,43.0,173.0
670805,458,458,315,83.00000000000003,107.0,40.00000000000011
670805,458,458,315,98.00000000000004,154.0,283.0000000000001
670805,458,458,315,106.00000000000004,166.0,276.00000000000006
670805,458,458,315,286.0,39.0,32.000000000000114
670805,458,458,315,364.0,104.0,38.00000000000011
670805,458,458,315,354.0,88.0,98.00000000000013
670805,458,458,315,361.0,104.0,108.00000000000013
670805,458,458,315,426.00000000000006,232.0,275.00000000000006
670805,458,458,315,426.00000000000006,228.0,283.0000000000001
647688,372,372,315,96.00000000000004,339.0,281.0
647688,372,372,315,158.00000000000003,340.0,273.0
647688,372,372,315,225.00000000000003,99.0,32.0
664097,411,411,285,32.0,162.0,253.0
664097,411,411,285,32.0,229.0,253.0
664097,411,411,285,32.0,232.0,244.0
664097,411,411,285,155.0,39.0,32.0
664097,411,411,285,168.0,32.0,36.0
664097,411,411,285,166.0,100.0,36.0
664097,411,411,285,221.0,148.0,32.0
664097,411,411,285,220.0,168.0,32.0
657759,352,352,330,44.0,147.0,36.0
657759,352,352,330,88.0,101.0,96.99999999999994
657759,352,352,330,104.0,97.0,88.99999999999994
657759,352,352,330,94.0,220.0,89.99999999999994
657759,352,352,330,162.0,99.0,149.99999999999997
657759,352,352,330,160.0,208.0,91.99999999999994
657759,352,352,330,160.0,297.0,91.99999999999994
657759,352,352,330,212.0,92.0,88.99999999999994
657759,352,352,330,224.0,95.0,111.99999999999996
657759,352,352,330,235.0,95.0,159.99999999999997
657759,352,352,330,223.0,158.0,104.99999999999996
657759,352,352,330,225.0,160.0,162.99999999999997
657759,352,352,330,224.0,217.0,84.99999999999993
657759,352,352,330,291.0,150.0,32.0
657759,352,352,330,286.0,160.0,93.99999999999994
657759,352,352,330,297.0,166.0,91.99999999999994
657759,352,352,330,278.0,216.0,32.0
657759,352,352,330,316.0,160.0,32.0
657759,352,352,330,315.0,152.0,40.0
657759,352,352,330,318.0,163.0,39.0
689446,320,320,309,50.0,216.0,36.0
689446,320,320,309,221.0,163.0,266.99999999999994
689446,320,320,309,286.0,150.0,276.99999999999994
650384,350,350,370,37.0,165.0,291.0
650384,350,350,370,32.0,152.0,338.0
650384,350,350,370,32.0,166.0,328.0
650384,350,350,370,43.0,221.0,338.0
650384,350,350,370,36.0,282.0,336.0
650384,350,350,370,96.0,300.0,335.0
650384,350,350,370,97.0,300.0,336.0
663995,274,274,224,41.0,101.0,192.0
663995,274,274,224,40.0,161.0,37.0
663995,274,274,224,105.0,221.0,32.0
663995,274,274,224,148.0,225.0,32.0
523166,393,393,300,106.0,213.0,257.0
523166,393,393,300,165.0,294.0,266.0
523166,393,393,300,217.0,289.0,268.0
523166,393,393,300,216.0,300.0,256.0
523166,393,393,300,361.0,165.0,268.0
680170,350,350,297,220.0,230.0,37.0
680170,350,350,297,315.0,163.0,219.0
657065,330,330,328,43.0,149.0,41.0
657065,330,330,328,33.0,224.0,32.0
657065,330,330,328,104.0,97.0,36.0
657065,330,330,328,92.0,232.0,296.0
657065,330,330,328,159.0,91.0,160.0
