seriesuid,width,height,slice,originX,originY,originZ,spacingX,spacingY,spacingZ,segmented_lung,segmented_medi
651545,350,350,260,-173.93190002441406,-174.658203125,-104.7525634765625,0.68359375,0.68359375,5.0,0.12928828885400315,0.9311465620094191
379589,367,367,280,-183.1416015625,-298.1416015625,-377.0,0.716796875,0.716796875,8.0,0.11182387892531259,0.9477285768378583
506840,350,350,285,-179.7422637939453,-174.658203125,77.9898681640625,0.68359375,0.68359375,5.0,0.14948714643752237,0.9008291586108127
656584,404,404,333,-204.8280029296875,-54.0,-409.5799865722656,0.7890625,0.7890625,3.0,0.12530474180680043,0.9311507799830023
336563,350,350,300,-167.6094970703125,-174.658203125,-114.95458984375,0.68359375,0.68359375,2.0,0.1566292244897959,0.9072725986394558
688632,350,350,285,-152.14303588867188,-174.658203125,-408.975341796875,0.68359375,0.68359375,5.0,0.10514466165413534,0.9607814965986394
660557,350,350,265,-170.3004150390625,-174.658203125,-216.3128662109375,0.68359375,0.68359375,5.0,0.17476944166345784,0.9283818559876781
542612,333,333,310,-162.1739959716797,-166.08120727539062,-949.5,0.6499999761581421,0.6499999761581421,5.0,0.11145568701511742,0.929579245039867
655393,350,350,220,-187.00521850585938,-174.658203125,-368.72900390625,0.68359375,0.68359375,5.0,0.09762359925788497,0.9570942857142857
522159,366,366,310,-186.642578125,-304.642578125,-343.0,0.71484375,0.71484375,5.0,0.13356294652360573,0.9310641240888919
702879,350,350,294,-177.10000610351562,-32.0,-518.9400024414062,0.68359375,0.68359375,3.0,0.10252930723309732,0.961538081354991
663625,362,362,275,-192.61399841308594,-180.89599609375,-895.5,0.7080000042915344,0.7080000042915344,5.0,0.12425109123653125,0.9349568361494127
686560,350,350,305,-173.2056121826172,-174.658203125,-314.9266357421875,0.68359375,0.68359375,5.0,0.11546858481097357,0.9003335965205754
688385,300,300,260,-158.3000030517578,-149.70700073242188,-881.5,0.5860000252723694,0.5860000252723694,5.0,0.11029337606837607,0.913328717948718
631715,350,350,275,-179.01597595214844,-174.658203125,-325.23583984375,0.68359375,0.68359375,5.0,0.12636423005565864,0.9057071614100185
682359,291,291,305,-138.2158203125,-285.2158203125,-655.0999755859375,0.568359375,0.568359375,5.0,0.21053879932421404,0.926233438085188
670068,350,350,324,-171.14999389648438,-25.0,-177.2100067138672,0.68359375,0.68359375,3.0,0.117950390526581,0.9539640211640211
688161,326,326,315,-148.681640625,-302.681640625,-622.4000244140625,0.63671875,0.63671875,5.0,0.16633906802712553,0.952986533416734
631119,350,350,235,-176.83709716796875,-174.658203125,1310.3521728515625,0.68359375,0.68359375,5.0,0.13298157186278767,0.9271432392531481
648174,416,416,315,-205.4148712158203,-207.59375,-319.75048828125,0.8125,0.8125,5.0,0.14285242835423123,0.930473189337372
680422,364,364,305,-184.8000030517578,-181.6757049560547,-1112.5,0.7110000252723694,0.7110000252723694,5.0,0.14865329680227896,0.9463914530794372
688365,321,321,294,-180.2530059814453,-160.0968017578125,-939.5,0.6259999871253967,0.6259999871253967,7.0,0.1382256729323847,0.9255796533537571
399492,283,283,280,-139.77102661132812,-141.2236328125,1267.73095703125,0.552734375,0.552734375,5.0,0.22637463143681227,0.9024677457043325
670219,371,371,320,-180.0536346435547,-185.1376953125,-111.14208984375,0.724609375,0.724609375,5.0,0.11592587328630277,0.9031239556164224
682037,338,338,315,-157.0491943359375,-168.669921875,1195.3338623046875,0.66015625,0.66015625,5.0,0.16796591867142618,0.935286685195652
640014,350,350,350,-181.92115783691406,-174.658203125,-410.417236328125,0.68359375,0.68359375,5.0,0.1598243032069971,0.8916128513119533
692635,300,300,220,-154.79107666015625,-149.70703125,-71.1546630859375,0.5859375,0.5859375,5.0,0.1809068686868687,0.9102239393939394
656910,360,360,285,-159.6484375,-316.6484375,-510.79998779296875,0.703125,0.703125,5.0,0.10107331600606455,0.9413991228070175
514054,350,350,340,-174.658203125,-174.658203125,1223.55029296875,0.68359375,0.68359375,5.0,0.19431649459783915,0.926510900360144
631125,343,343,329,-179.1650390625,-311.1650390625,-721.72802734375,0.669921875,0.669921875,4.991199970245361,0.18844282078464247,0.9412015355242079
417037,357,357,225,-195.5,-59.5,-271.9000244140625,0.697265625,0.697265625,5.0,0.15604913860969225,0.9652079045125675
656222,328,328,340,-158.6796875,-303.6796875,-533.7000122070312,0.640625,0.640625,5.0,0.19793471913601848,0.9340610729345278
531694,390,390,340,-173.0,-195.0,-323.0,0.7617188096046448,0.7617188096046448,10.0,0.15140060718567505,0.9677864794833121
694314,350,350,265,-177.56338500976562,-174.658203125,-532.1568603515625,0.68359375,0.68359375,5.0,0.11869326145552561,0.9267656218713901
524695,331,331,375,-173.9510040283203,708.9229736328125,687.75,0.6464999914169312,0.6464999914169312,5.0,0.16028435909371644,0.9280718017055948
505475,384,384,310,-190.89871215820312,-191.625,-400.4849853515625,0.75,0.75,5.0,0.13847557806199598,0.9306604091411851
631975,376,376,245,-183.2750244140625,-187.6328125,-117.3009033203125,0.734375,0.734375,5.0,0.16637307027836032,0.9170659974039412
419668,352,352,230,-149.64324951171875,-188.6846923828125,-1143.199951171875,0.6875,0.6875,4.999998569488525,0.1579610020661157,0.9418370182806324
527706,379,379,344,-202.1298828125,-275.1298828125,-847.5,0.740234375,0.740234375,8.0,0.1259622665550404,0.9425162910181601
514185,391,391,312,-187.0,-195.5,-257.25,0.7636719942092896,0.7636719942092896,8.0,0.10165173298018453,0.9406176942716801
657300,350,350,330,-192.14999389648438,-27.0,-349.7699890136719,0.68359375,0.68359375,3.0,0.1144583055040198,0.9417455040197897
690487,370,370,295,-181.00721740722656,-184.638671875,-83.9232177734375,0.72265625,0.72265625,5.0,0.12479647398199849,0.9042165876366518
631966,350,350,190,-176.8370819091797,-174.658203125,-57.7352294921875,0.68359375,0.68359375,5.0,0.1138153813104189,0.9260422771213749
326798,390,390,376,-195.0,-195.0,-336.0,0.7617189884185791,0.7617189884185791,8.0,0.1458250101417041,0.9344003280316701
689080,387,387,235,-209.1220703125,-319.1220703125,-172.89999389648438,0.755859375,0.755859375,5.0,0.09803508750994262,0.9471735976950604
387488,400,400,399,-215.4290008544922,-199.80430603027344,-1040.5,0.7820000052452087,0.7820000052452087,7.0,0.10532774122807018,0.9454569392230576
664574,350,350,350,-181.9211883544922,-174.658203125,-377.1409912109375,0.68359375,0.68359375,5.0,0.1476281049562682,0.9066763848396502
369355,344,344,301,-160.0,-172.0,-284.0,0.671875,0.671875,7.0,0.19809329457064875,0.954387130558136
635203,336,336,305,-174.671875,-307.671875,-683.9000244140625,0.65625,0.65625,5.0,0.14848530259098175,0.9211205264209509
656455,387,387,320,-178.1220703125,-333.1220703125,-623.9000244140625,0.755859375,0.755859375,5.0,0.09505903674992822,0.9440857462158391
640576,441,441,280,-233.0693359375,-306.0693359375,-421.5,0.861328125,0.861328125,8.0,0.12239139041860131,0.9522498709018214
655431,407,407,312,-210.41900634765625,-55.5,-341.510009765625,0.794921875,0.794921875,3.0,0.0982711010352288,0.9403305816082229
639124,350,350,300,-162.31118774414062,-174.658203125,1257.69921875,0.68359375,0.68359375,5.0,0.14097910204081632,0.9465836462585034
656628,383,383,325,-189.1259765625,-324.1259765625,-249.6999969482422,0.748046875,0.748046875,5.0,0.13531828981985436,0.9356919951524864
696569,374,374,294,-186.07899475097656,-186.91929626464844,-949.0,0.7310000061988831,0.7310000061988831,7.0,0.11480924406709694,0.9434217537282292
657144,350,350,290,-168.658203125,-314.658203125,-539.5,0.68359375,0.68359375,5.0,0.12051977480647431,0.9598015763546798
671085,330,330,280,-140.677734375,-300.677734375,-2.0,0.64453125,0.64453125,8.0,0.16582110061655517,0.9441510888101797
680390,360,360,360,-171.6484375,-322.6484375,-774.0999755859375,0.703125,0.703125,5.0,0.11858963477366255,0.9376014446159122
689971,374,374,355,-192.634765625,-326.634765625,-617.0,0.73046875,0.73046875,5.0,0.12615207674886286,0.932294277547236
664268,411,411,330,-215.0986328125,-345.0986328125,-666.5,0.802734375,0.802734375,5.0,0.14910001860292232,0.9490536458409015
681041,300,300,260,-148.70703125,-289.70703125,-425.79998779296875,0.5859375,0.5859375,5.0,0.12385311965811965,0.9334061965811966
686512,403,403,325,-208.1064453125,-341.1064453125,-677.5999755859375,0.787109375,0.787109375,5.0,0.09039271696291935,0.9578408926750459
404871,299,299,240,-131.2080078125,-281.7080078125,-845.5,0.583984375,0.583984375,5.0,0.13131685700756515,0.9206623807339963
673279,350,350,320,-174.658203125,-309.658203125,-514.2999877929688,0.68359375,0.68359375,5.0,0.16749301020408164,0.9441396428571428
676831,310,310,290,-152.51840209960938,-154.697265625,-464.3497314453125,0.60546875,0.60546875,5.0,0.16107725429688902,0.9073896802899278
517639,370,370,246,-154.8000030517578,-185.0,-796.0,0.7226560115814209,0.7226560115814209,8.5,0.12019570988259189,0.9758100387797157
672698,350,350,235,-166.6689453125,-174.658203125,-410.8184814453125,0.68359375,0.68359375,5.0,0.11666761615284411,0.9129005644811116
371439,368,368,266,-179.0,-184.0,-233.0,0.71875,0.71875,7.0,0.1186657588708302,0.9483961317370695
527806,360,360,392,-184.6999969482422,-180.0,-341.25,0.703125,0.703125,2.5,0.11429813476316453,0.9604852450239355
385035,350,350,255,-192.0,-37.0,1145.0,0.68359375,0.68359375,5.0,0.0905540456182473,0.9489228331332533
696625,315,315,330,-164.1923828125,-297.1923828125,-728.4000244140625,0.615234375,0.615234375,5.0,0.14932432411797492,0.9268828878352688
689205,339,339,335,-150.2852783203125,-169.1689453125,324.2535400390625,0.662109375,0.662109375,5.0,0.19540187698051367,0.8915330934021256
383281,350,350,270,-220.85000610351562,-29.200000762939453,37.91999816894531,0.4557291865348816,0.4557291865348816,5.0,0.1283861829176115,0.876671141345427
688154,350,350,265,-173.93191528320312,-174.658203125,-347.7919921875,0.68359375,0.68359375,5.0,0.11990472083172891,0.9086713900654602
697199,374,374,355,-211.634765625,-326.634765625,-389.70001220703125,0.73046875,0.73046875,5.0,0.15774541152948748,0.9360553351278134
644930,400,400,252,-195.1999969482422,-49.099998474121094,-373.9800109863281,0.78125,0.78125,3.0,0.07681006944444445,0.9507669146825397
657262,345,345,310,-190.1630859375,-317.1630859375,-670.5999755859375,0.673828125,0.673828125,5.0,0.13524675623852403,0.9242155686999884
656731,384,384,305,-173.625,-328.625,-233.5,0.75,0.75,5.0,0.13649137458731786,0.9490869407445355
688527,319,319,231,-156.6009979248047,-159.64849853515625,-677.5,0.6240000128746033,0.6240000128746033,7.0,0.11033322242921205,0.9301683500738148
657258,350,350,309,-163.10000610351562,-27.0,-322.0400085449219,0.68359375,0.68359375,3.0,0.18325384056535235,0.9178226008850142
381488,369,369,288,-170.1396484375,-288.1396484375,-251.1999969482422,0.720703125,0.720703125,8.0,0.09767154732673494,0.9567082402042028
697761,383,383,300,-188.22079467773438,-191.1259765625,-301.772216796875,0.748046875,0.748046875,5.0,0.1338533677826331,0.9136508531655407
637993,350,350,310,-170.30043029785156,-174.658203125,-313.6966552734375,0.68359375,0.68359375,5.0,0.14501666886109282,0.9059378801843317
696712,344,344,275,-174.6640625,-311.6640625,-629.3380126953125,0.671875,0.671875,4.993296146392822,0.1357287723093564,0.9575131213432322
656422,350,350,285,-182.64744567871094,-174.658203125,-217.7613525390625,0.68359375,0.68359375,5.0,0.1182009022556391,0.9036802577873254
688195,362,362,310,-193.646484375,-300.646484375,-222.6999969482422,0.70703125,0.70703125,5.0,0.12734363538077828,0.9332445344631844
688225,357,357,245,-187.1513671875,-318.1513671875,-690.0,0.697265625,0.697265625,5.0,0.11341926126192774,0.9414953816660718
656280,350,350,325,-181.19485473632812,-174.658203125,-306.826171875,0.68359375,0.68359375,5.0,0.15202722762951335,0.8962595164835165
696831,350,350,305,-166.66896057128906,-174.658203125,1121.2392578125,0.68359375,0.68359375,5.0,0.19365577785212446,0.9192429842756775
657277,351,351,310,-187.1572265625,-301.1572265625,-731.4000244140625,0.685546875,0.685546875,5.0,0.09227548687157179,0.9463757232804195
647269,349,349,285,-138.3300018310547,-174.46319580078125,-808.5,0.6819999814033508,0.6819999814033508,5.0,0.12390253472121697,0.9449913772205656
495146,337,337,425,-162.10000610351562,-168.5,-362.5,0.6582030057907104,0.6582030057907104,5.0,0.12419723070659816,0.9532443453655798
697559,350,350,325,-173.9319305419922,-174.658203125,-356.8621826171875,0.68359375,0.68359375,5.0,0.1544975321821036,0.9167808351648352
697141,310,310,266,-149.697265625,-294.697265625,-712.4000244140625,0.60546875,0.60546875,1.5,0.15854592255873814,0.9266211574722446
688410,451,451,375,-232.0595703125,-365.0595703125,-745.7999877929688,0.880859375,0.880859375,5.0,0.09613124812562376,0.9605487485312265
419795,349,349,340,-180.22500610351562,-150.83059692382812,-936.0,0.6819999814033508,0.6819999814033508,10.0,0.1996925795547897,0.9175576168842428
655778,350,350,305,-170.75100708007812,-174.658203125,-571.0,0.6830000281333923,0.6830000281333923,5.0,0.14759625292740047,0.9506938240214119
374387,325,325,288,-161.1826171875,-298.1826171875,-241.89999389648438,0.634765625,0.634765625,8.0,0.18015552268244575,0.9334906969099277
688498,350,350,305,-178.2896728515625,-174.658203125,-304.1785888671875,0.68359375,0.68359375,5.0,0.20033308798929408,0.9163589963198394
639103,420,420,325,-199.58984375,-295.58984375,-341.8999938964844,0.8203125,0.8203125,5.0,0.1274573521716379,0.9493331589045875
647599,386,386,312,-186.052001953125,-35.400001525878906,-317.5400085449219,0.75390625,0.75390625,3.0,0.10528350098539903,0.9280270860825037
385651,322,322,315,-161.3000030517578,-151.6999969482422,-272.75,0.6289060115814209,0.6289060115814209,7.5,0.17979428336281852,0.9396011874909294
672245,350,350,300,-183.37374877929688,-174.658203125,-308.9542236328125,0.68359375,0.68359375,5.0,0.18699880272108843,0.9215223401360544
672499,318,318,330,-173.689453125,-277.689453125,-732.0,0.62109375,0.62109375,5.0,0.17627793899598812,0.9287740343988119
655862,350,350,330,-187.00521850585938,-174.658203125,-306.441162109375,0.68359375,0.68359375,5.0,0.1560765615337044,0.8871963636363637
656261,366,366,335,-191.642578125,-300.642578125,-405.0,0.71484375,0.71484375,5.0,0.13787931256554278,0.9449007092103756
696329,341,341,335,-179.6088409423828,-170.1669921875,-462.343505859375,0.666015625,0.666015625,5.0,0.187605423660415,0.9042815095239568
657237,341,341,365,-165.1669921875,-310.1669921875,-388.29998779296875,0.666015625,0.666015625,5.0,0.16636831445036368,0.938080156088587
516425,311,311,275,-153.1962890625,-316.1962890625,-510.1000061035156,0.607421875,0.607421875,5.0,0.18007686588697952,0.9058282163035009
647448,350,350,335,-171.5330047607422,-174.658203125,-767.5,0.6830000281333923,0.6830000281333923,5.0,0.17435221443801402,0.9350809381663113
636990,350,350,250,-175.0,-19.200000762939453,-273.6700134277344,0.68359375,0.68359375,5.0,0.12839728979591836,0.9225676408163266
655707,326,326,285,-163.681640625,-250.681640625,-590.5999755859375,0.63671875,0.63671875,5.0,0.10119034648611064,0.9290158428930168
696191,293,293,240,-142.2138671875,-257.2138671875,-172.5,0.572265625,0.572265625,5.0,0.1914213716331388,0.9435645241451075
632294,310,310,285,-148.8868865966797,-154.697265625,-150.82275390625,0.60546875,0.60546875,5.0,0.21770049473319095,0.9064485094108842
656086,314,314,270,-163.693359375,-269.693359375,-471.8999938964844,0.61328125,0.61328125,5.0,0.14361310578297068,0.9310849887982835
640058,318,318,270,-176.12054443359375,-158.689453125,-938.6396484375,0.62109375,0.62109375,5.0,0.15893164534337748,0.9141388203994509
531587,439,439,325,-200.0712890625,-354.0712890625,-1188.5,0.857421875,0.857421875,5.0,0.1756258888397057,0.9624534789829698
688699,337,337,304,-173.1708984375,-297.1708984375,-307.20001220703125,0.658203125,0.658203125,8.0,0.1427987379339525,0.9467138514448207
656787,350,350,294,-163.10000610351562,-27.0,-460.17999267578125,0.68359375,0.68359375,3.0,0.13415885047896708,0.9418171872830765
631157,296,296,295,-141.89700317382812,-148.1475067138672,-1116.5,0.5789999961853027,0.5789999961853027,5.0,0.1469045588763294,0.9167623977046218
696378,343,343,230,-172.1650390625,-311.1650390625,-589.0999755859375,0.669921875,0.669921875,5.0,0.10688311251560001,0.9259042834488883
656403,394,394,324,-195.02999877929688,-49.0,-405.1000061035156,0.76953125,0.76953125,3.0,0.11113751455768342,0.9303744692668654
655488,330,330,272,-168.677734375,-304.677734375,-354.70001220703125,0.64453125,0.64453125,8.0,0.17374291038729542,0.9414140738940204
511474,322,322,275,-160.685546875,-315.685546875,-590.0,0.62890625,0.62890625,5.094339847564697,0.19671245848399507,0.9402862894599324
689390,350,350,280,-179.7422637939453,-174.658203125,-175.455810546875,0.68359375,0.68359375,5.0,0.17727868804664723,0.9121573760932945
631834,350,350,265,-176.83709716796875,-174.658203125,-382.900146484375,0.68359375,0.68359375,5.0,0.11969247593376973,0.9018543242202541
647693,350,350,285,-176.11080932617188,-174.658203125,1239.289306640625,0.68359375,0.68359375,5.0,0.16570420336555675,0.9395072252058718
657220,315,315,310,-158.1923828125,-297.1923828125,-206.1999969482422,0.615234375,0.615234375,5.0,0.14513642015946163,0.9386851323564073
655652,395,395,343,-178.50100708007812,-196.97779846191406,-972.5,0.7710000276565552,0.7710000276565552,7.0,0.08577925623977245,0.9579247364017597
689322,286,286,260,-130.720703125,-282.720703125,-454.3999938964844,0.55859375,0.55859375,5.0,0.19678679980589608,0.9256438155711959
689271,350,350,320,-172.4793243408203,-174.658203125,-105.2933349609375,0.68359375,0.68359375,5.0,0.158332806122449,0.9142047448979592
635200,350,350,335,-174.658203125,-174.658203125,-129.7352294921875,0.68359375,0.68359375,5.0,0.2047099604020713,0.8964726652452025
631091,350,350,300,-174.65821838378906,-174.658203125,1248.256591796875,0.68359375,0.68359375,5.0,0.15388802721088435,0.9272314829931972
398850,351,351,278,-163.34249877929688,-175.34249877929688,-270.0,0.6850000023841858,0.6850000023841858,7.5,0.08723739103537828,0.969052794874189
525815,360,360,330,-180.0,-180.0,-737.7000122070312,0.703125,0.703125,5.0,0.16067382154882154,0.9382258230452675
510584,356,356,210,-167.5,-178.0,-830.4000244140625,0.6953120231628418,0.6953120231628418,7.0,0.1400954214535202,0.9532564506044812
647977,431,431,245,-214.352783203125,-215.0791015625,-233.6895751953125,0.841796875,0.841796875,5.0,0.06732570235904398,0.9327173417587598
647261,355,355,250,-179.1533203125,-317.1533203125,-318.3999938964844,0.693359375,0.693359375,5.0,0.09263177940884745,0.9372763499305693
655501,396,396,273,-198.65499877929688,-197.8159942626953,-985.0,0.7739999890327454,0.7739999890327454,7.0,0.08577299991441406,0.9329945914541874
656712,295,295,310,-144.2119140625,-284.2119140625,-459.5,0.576171875,0.576171875,5.0,0.18785762341188572,0.9150799084430689
689140,350,350,305,-174.658203125,-174.658203125,-68.756591796875,0.68359375,0.68359375,5.0,0.12404207427233188,0.9049911007025762
688887,320,320,265,-158.6875,-299.6875,-435.79998779296875,0.625,0.625,5.0,0.12061313384433962,0.9232560067806603
504463,360,360,312,-179.5,-180.0,-302.5,0.703125,0.703125,2.5,0.1629650156299462,0.9353357223409307
654107,395,395,360,-200.1142578125,-337.1142578125,-1143.4000244140625,0.771484375,0.771484375,5.0,0.14246584414890776,0.9454795349748082
680065,309,309,290,-146.93528747558594,-154.1982421875,-383.988525390625,0.603515625,0.603515625,5.0,0.1690249260640048,0.8734510458661391
664764,346,346,275,-182.662109375,-312.662109375,-630.5,0.67578125,0.67578125,5.0,0.13440217605909743,0.920711167945957
529595,321,321,290,-148.89999389648438,-160.5,-283.25,0.6269530057907104,0.6269530057907104,5.0,0.09516546644137971,0.9371910545149588
511161,292,292,270,-143.0,-146.0,-227.0,0.5703125,0.5703125,5.0,0.15263212992500852,0.9395642205820006
644107,318,318,285,-160.8683319091797,-158.689453125,-264.952880859375,0.62109375,0.62109375,5.0,0.1654344466442797,0.9150471854252934
649569,301,301,270,-142.2060546875,-260.2060546875,-478.5,0.587890625,0.587890625,5.0,0.14578843255347929,0.9217476137741919
385457,360,360,245,-166.0,-180.0,-240.0,0.703125,0.703125,5.0,0.11604046989166036,0.967303728898967
374557,357,357,256,-179.1513671875,-315.1513671875,-227.10000610351562,0.697265625,0.697265625,8.0,0.1597252565241783,0.9447641801818767
394777,357,357,315,-201.3000030517578,-173.0,-332.75,0.6972659826278687,0.6972659826278687,5.0,0.10309951556097073,0.9345273123254905
656433,350,350,305,-157.95343017578125,-174.658203125,-99.7352294921875,0.68359375,0.68359375,5.0,0.14199491468718636,0.8915433389093342
645213,350,350,300,-168.8478240966797,-174.658203125,-221.2032470703125,0.68359375,0.68359375,5.0,0.21610054421768707,0.9018474285714285
688571,350,350,235,-174.658203125,-174.658203125,-500.7657470703125,0.68359375,0.68359375,5.0,0.11149655232305689,0.9368095180199739
671752,306,306,320,-169.701171875,-258.701171875,-706.0999755859375,0.59765625,0.59765625,5.0,0.16143326952240591,0.9182577347387757
690026,350,350,260,-183.37374877929688,-174.658203125,-257.2801513671875,0.68359375,0.68359375,5.0,0.09738216640502355,0.9212893249607536
656754,350,350,249,-168.0,-27.0,-330.6700134277344,0.68359375,0.68359375,3.0,0.09888379641013031,0.9373507089582821
653671,350,350,252,-171.14999389648438,-15.199999809265137,-383.0299987792969,0.68359375,0.68359375,3.0,0.08840609005506965,0.9451422092646582
663599,350,350,320,-161.58486938476562,-174.658203125,-337.5224609375,0.68359375,0.68359375,5.0,0.1354131887755102,0.8885076785714285
696431,390,390,265,-178.619140625,-324.619140625,-296.3999938964844,0.76171875,0.76171875,5.0,0.06905672782305583,0.9555177948966047
645184,312,312,320,-144.0745849609375,-155.6953125,-402.9898681640625,0.609375,0.609375,5.0,0.18238001314924393,0.9033049995377219
632208,350,350,240,-161.58489990234375,-174.658203125,-332.37109375,0.68359375,0.68359375,5.0,0.08346401360544217,0.9178562925170068
639399,319,319,270,-175.1884765625,-299.1884765625,-444.6000061035156,0.623046875,0.623046875,5.0,0.14195225777757395,0.9186947120467821
648306,350,350,345,-162.1580047607422,-174.658203125,-1147.0,0.6830000281333923,0.6830000281333923,5.0,0.1277912097012718,0.9366837740313517
664541,314,314,325,-149.693359375,-296.693359375,-303.20001220703125,0.61328125,0.61328125,5.0,0.2069174283868592,0.9391903868779199
631921,383,383,340,-201.1259765625,-317.1259765625,-373.3999938964844,0.748046875,0.748046875,5.0,0.13738142681214718,0.9457881480346776
696418,350,350,285,-155.04823303222656,-174.658203125,1083.1400146484375,0.68359375,0.68359375,5.0,0.14824919441460796,0.9467367848191909
542593,408,408,260,-192.9600067138672,-203.70289611816406,-978.5,0.796999990940094,0.796999990940094,5.0,0.07212922452163369,0.9455692660736995
669858,363,363,304,-189.1455078125,-306.1455078125,-195.39999389648438,0.708984375,0.708984375,8.0,0.15968030776346645,0.9405184152010836
655689,271,271,285,-130.2353515625,-250.2353515625,-226.6999969482422,0.529296875,0.529296875,5.0,0.15645479352443553,0.9053559881102793
512053,324,324,289,-105.0999984741211,-162.0,-802.5,0.6328129768371582,0.6328129768371582,8.5,0.11969422307237534,0.9549142951244352
543544,402,402,315,-196.24966430664062,-200.607421875,-406.118896484375,0.78515625,0.78515625,5.0,0.10090644856739756,0.9219084825418827
701540,350,350,230,-200.80484008789062,-174.658203125,-329.9698486328125,0.68359375,0.68359375,5.0,0.08909394853593611,0.9309774622892635
656416,405,405,360,-210.09375,-202.1044921875,-1095.628173828125,0.791015625,0.791015625,5.0,0.122676184186015,0.9428807939169165
507855,345,345,318,-149.1630859375,-329.1630859375,-505.5,0.673828125,0.673828125,6.0,0.11598224039926076,0.9504733559753712
500364,347,347,270,-181.25,-173.4375,-946.5,0.6769999861717224,0.6769999861717224,10.0,0.22248878283061774,0.9303085502098865
680093,407,407,330,-195.1025390625,-343.1025390625,-362.29998779296875,0.794921875,0.794921875,5.0,0.09198403634409888,0.944130863049782
369573,328,328,270,-160.3000030517578,-164.0,-733.5,0.640625,0.640625,5.0,0.17315289895785135,0.9117787720051997
655769,350,350,310,-174.658203125,-174.658203125,-854.8990478515625,0.68359375,0.68359375,5.0,0.11992463462804477,0.9164702304147465
643454,293,293,275,-148.3927459716797,-146.2138671875,-276.020263671875,0.572265625,0.572265625,5.0,0.18252445361252687,0.8932648127420344
681205,353,353,235,-184.1552734375,-316.1552734375,-384.1000061035156,0.689453125,0.689453125,5.0,0.11337335525950706,0.9345703488170573
523912,350,350,324,-186.39999389648438,-175.0,-953.2000122070312,0.6835939884185791,0.6835939884185791,3.0,0.16340325018896448,0.9382196271101033
399802,329,329,300,-190.39999389648438,-164.5,-707.5,0.642578125,0.642578125,5.0,0.1127791071159111,0.9529248005222913
505059,360,360,385,-197.39999389648438,-180.0,-364.5,0.703125,0.703125,5.0,0.15052082331248998,0.9391458433541767
383017,420,420,280,-210.0,-210.0,-249.5,0.8203120231628418,0.8203120231628418,5.0,0.12756501052802074,0.9564820011337869
631305,350,350,300,-171.0267333984375,-174.658203125,1121.8814697265625,0.68359375,0.68359375,5.0,0.11437327891156462,0.9596317551020408
371756,311,311,315,-162.3000030517578,-155.5,-735.0999755859375,0.607421875,0.607421875,4.999999523162842,0.14968319120468085,0.9255284919494347
676580,350,350,325,-180.46856689453125,-174.658203125,-460.594482421875,0.68359375,0.68359375,5.0,0.24297291051805336,0.9051124395604395
665012,339,339,305,-177.1689453125,-309.1689453125,-675.7000122070312,0.662109375,0.662109375,5.0,0.11933897284535164,0.9270340665954274
502378,280,280,260,-131.7265625,-300.2265625,-557.5,0.546875,0.546875,5.0,0.15279111067503925,0.9429416208791209
675878,350,350,330,-165.94265747070312,-174.658203125,-576.09033203125,0.68359375,0.68359375,5.0,0.15885249226963513,0.9383433271490415
388757,309,309,280,-141.1982421875,-300.1982421875,-883.5,0.603515625,0.603515625,5.0,0.18768277757579294,0.9076784536040828
647561,350,350,305,-179.0159912109375,-174.658203125,-97.5579833984375,0.68359375,0.68359375,5.0,0.14745530946804952,0.9104094479759117
655373,296,296,270,-134.63763427734375,-147.7109375,-184.7799072265625,0.578125,0.578125,5.0,0.1678767872602332,0.871514504369234
657255,351,351,335,-180.1572265625,-301.1572265625,-819.2999877929688,0.685546875,0.685546875,5.0,0.08363030586953707,0.9611468069349602
647544,350,350,280,-176.83706665039062,-174.658203125,-181.9947509765625,0.68359375,0.68359375,5.0,0.2337043440233236,0.9092169679300292
680061,350,350,310,-167.62600708007812,-174.658203125,-904.5,0.6830000281333923,0.6830000281333923,5.0,0.1603546280447663,0.9355791968400263
692267,350,350,325,-166.66896057128906,-174.658203125,-88.5040283203125,0.68359375,0.68359375,5.0,0.15532124332810046,0.9056496075353219
633442,350,350,270,-173.20559692382812,-174.658203125,-240.596435546875,0.68359375,0.68359375,5.0,0.1488746485260771,0.9347669841269841
648428,288,288,260,-131.3717498779297,-143.71875,370.9354248046875,0.5625,0.5625,5.0,0.18471828073065052,0.877157294263414
656504,309,309,300,-169.450439453125,-154.1982421875,-269.786376953125,0.603515625,0.603515625,5.0,0.1838957139814902,0.8955498301581816
691331,317,317,350,-158.28399658203125,-158.28399658203125,-991.5,0.6190000176429749,0.6190000176429749,5.0,0.18697858898557482,0.9125958349385789
696457,351,351,285,-168.1572265625,-315.1572265625,-584.0999755859375,0.685546875,0.685546875,5.0,0.14813835100734685,0.9399919145108329
676224,443,443,315,-227.0673828125,-361.0673828125,-668.4000244140625,0.865234375,0.865234375,5.0,0.114685368531248,0.9559417672090857
656915,430,430,345,-217.14999389648438,-67.0,-398.5199890136719,0.83984375,0.83984375,3.0,0.1786153110572891,0.9430773861311638
631257,350,350,300,-181.92115783691406,-174.658203125,-329.6243896484375,0.68359375,0.68359375,5.0,0.1344458231292517,0.8805469387755102
655376,436,436,330,-211.0240020751953,-70.0,-393.9599914550781,0.8515625,0.8515625,3.0,0.18396397163283368,0.9436033276966279
